round,method,task,worker,fairness-pairwise,avg-quality,avg-utility
9,heuristic,4,10,1.0,32.82121603203694,0.95
7,heuristic,4,20,0.9875,38.995270164632686,0.6625
0,heuristic,5,10,1.0,29.2686482577718,1.0
8,heuristic,4,20,0.95,39.08787815759389,0.7125
1,heuristic,5,10,1.0,20.904196260937496,0.98
9,heuristic,4,20,0.9375,38.18027542718757,0.6625
2,heuristic,5,10,1.0,28.063714328088498,1.0
0,heuristic,5,20,0.97,35.34899549488604,0.8800000000000002
3,heuristic,5,10,1.0,31.64404409941767,0.98
1,heuristic,5,20,0.96,37.52060851474071,0.78
4,heuristic,5,10,0.96,32.75622697810351,0.94
2,heuristic,5,20,0.97,38.86788581771086,0.7500000000000001
5,heuristic,5,10,0.98,27.967917007106344,0.9399999999999998
3,heuristic,5,20,0.97,36.74626164319516,0.8
6,heuristic,5,10,1.0,18.787055782057685,1.0
4,heuristic,5,20,0.97,38.32829020439486,0.85
7,heuristic,5,10,1.0,27.82009278892132,1.0
5,heuristic,5,20,0.94,37.21242356755192,0.72
8,heuristic,5,10,1.0,30.97267821202864,1.0
6,heuristic,5,20,0.99,35.00885580834125,0.8200000000000001
9,heuristic,5,10,1.0,33.559857455947835,1.0
7,heuristic,5,20,0.98,36.209930281562734,0.9
0,heuristic,6,10,1.0,26.322615373379858,1.0
8,heuristic,5,20,0.88,38.13088382146648,0.77
9,heuristic,5,20,0.93,34.44635167416469,0.86
1,heuristic,6,10,1.0,24.96235285922973,1.0
0,heuristic,6,20,0.975,35.06336022463696,0.8583333333333334
2,heuristic,6,10,1.0,23.24134268007379,1.0
1,heuristic,6,20,0.9833333333333332,38.01172615558153,0.9333333333333332
3,heuristic,6,10,0.9666666666666668,23.003114968978807,0.9666666666666668
2,heuristic,6,20,1.0,33.767868453203576,0.9416666666666668
4,heuristic,6,10,1.0,27.482367607140816,0.95
3,heuristic,6,20,0.9416666666666668,37.16609063703704,0.8583333333333336
5,heuristic,6,10,1.0,21.80425493403324,0.9666666666666668
4,heuristic,6,20,0.9666666666666668,38.54462523732287,0.8666666666666668
6,heuristic,6,10,1.0,20.35254378726455,1.0
5,heuristic,6,20,0.95,35.92742748315043,0.8583333333333334
7,heuristic,6,10,1.0,21.842712814758,0.9833333333333334
6,heuristic,6,20,0.9583333333333334,36.22640456662762,0.9166666666666669
8,heuristic,6,10,1.0,19.02556287313876,0.9833333333333332
7,heuristic,6,20,0.9833333333333332,36.646750163267534,0.9
9,heuristic,6,10,1.0,26.22879015616856,0.9666666666666666
8,heuristic,6,20,0.95,33.38725357131906,0.8583333333333334
0,heuristic,7,10,1.0,21.317251610408658,1.0
9,heuristic,6,20,1.0,38.27155505777714,0.9333333333333332
1,heuristic,7,10,1.0,17.763861223938726,0.9714285714285716
0,heuristic,7,20,0.9857142857142858,35.749855716443186,0.9142857142857144
2,heuristic,7,10,1.0,26.35902767211052,1.0
1,heuristic,7,20,0.9714285714285714,30.70504826890568,0.9142857142857144
3,heuristic,7,10,1.0,18.932567065029428,0.9857142857142858
2,heuristic,7,20,0.9928571428571428,31.387152841999136,0.9428571428571428
4,heuristic,7,10,1.0,22.00602035647382,0.9857142857142858
3,heuristic,7,20,1.0,32.56711520392606,0.9785714285714286
5,heuristic,7,10,1.0,21.04400541605957,1.0
4,heuristic,7,20,0.9928571428571428,32.72536083937812,0.9571428571428572
6,heuristic,7,10,1.0,22.3459443225278,0.9857142857142858
5,heuristic,7,20,0.9928571428571428,30.34653106980758,0.9642857142857144
7,heuristic,7,10,0.9285714285714286,25.110504998361005,0.9
6,heuristic,7,20,0.9785714285714284,34.204049328869544,0.9642857142857144
8,heuristic,7,10,0.9857142857142858,24.43365462807629,0.9714285714285716
7,heuristic,7,20,1.0,33.61395606597737,0.9785714285714286
9,heuristic,7,10,0.9857142857142858,23.52241367802231,0.9857142857142858
8,heuristic,7,20,0.9785714285714284,30.589097209347752,0.9428571428571432
0,heuristic,8,10,0.9875,19.09721677088666,0.9875
9,heuristic,7,20,0.9714285714285714,30.981424954674505,0.9214285714285714
1,heuristic,8,10,0.95,16.373352333589548,0.925
0,heuristic,8,20,0.99375,28.2383712283273,0.95625
2,heuristic,8,10,1.0,20.442793401042383,1.0
1,heuristic,8,20,0.99375,33.58227473954218,0.975
3,heuristic,8,10,0.9875,16.903922434253797,0.9625
2,heuristic,8,20,0.9875,31.59618407737447,0.9625
4,heuristic,8,10,1.0,21.88878877550586,1.0
3,heuristic,8,20,1.0,31.09820586794712,0.9625
5,heuristic,8,10,0.9875,18.133436232827243,0.9875
4,heuristic,8,20,0.9875,32.85682569967468,0.9875
6,heuristic,8,10,1.0,22.662330959969697,0.9875
5,heuristic,8,20,0.9875,28.301177549395007,0.9
7,heuristic,8,10,1.0,15.40926793924152,1.0
6,heuristic,8,20,0.99375,35.137807997060534,0.91875
8,heuristic,8,10,0.9875,20.564139111435644,0.9875
7,heuristic,8,20,0.99375,31.855930618470342,0.98125
9,heuristic,8,10,1.0,24.51118001656072,1.0
8,heuristic,8,20,0.99375,30.62059593820404,0.95
0,heuristic,9,10,1.0,20.7774099966212,1.0
9,heuristic,8,20,0.9625,27.30661231971774,0.91875
1,heuristic,9,10,1.0,13.142343513700276,0.9666666666666668
0,heuristic,9,20,0.9777777777777776,33.35087220280229,0.977777777777778
2,heuristic,9,10,1.0,12.912760575138394,1.0
1,heuristic,9,20,1.0,30.40761871374244,1.0
3,heuristic,9,10,1.0,15.384834619806194,0.9888888888888888
2,heuristic,9,20,0.9944444444444444,30.54179093724116,0.9888888888888888
4,heuristic,9,10,1.0,19.543634660916425,0.977777777777778
3,heuristic,9,20,1.0,28.6096231844184,0.9833333333333334
5,heuristic,9,10,1.0,22.316669030563887,1.0
4,heuristic,9,20,1.0,28.735315480622813,0.9944444444444444
6,heuristic,9,10,1.0,12.690282884855328,1.0
5,heuristic,9,20,0.9944444444444444,32.955498452562,0.9888888888888888
7,heuristic,9,10,1.0,19.42972747326021,0.9888888888888888
6,heuristic,9,20,0.9944444444444444,33.10855952323264,0.9666666666666668
8,heuristic,9,10,1.0,23.7336759730313,1.0
7,heuristic,9,20,0.9944444444444444,26.627335410473737,0.9666666666666668
9,heuristic,9,10,0.9777777777777776,15.286300949636775,0.9666666666666666
8,heuristic,9,20,1.0,32.5217592818942,0.9944444444444444
0,heuristic,10,10,1.0,17.750156769596014,1.0
9,heuristic,9,20,0.9888888888888888,31.89018279916186,0.977777777777778
1,heuristic,10,10,1.0,14.550274147457632,0.99
0,heuristic,10,20,0.99,31.337508422750155,0.99
2,heuristic,10,10,1.0,11.776675380512078,0.99
1,heuristic,10,20,1.0,26.49156114199327,0.97
3,heuristic,10,10,1.0,15.488937155712753,1.0
2,heuristic,10,20,1.0,24.24874169657484,0.985
4,heuristic,10,10,1.0,21.74987710530264,1.0
3,heuristic,10,20,1.0,25.08696702779101,0.95
5,heuristic,10,10,0.99,18.926990812899017,0.99
4,heuristic,10,20,0.995,23.135273850876096,0.985
6,heuristic,10,10,1.0,14.28191577989163,1.0
5,heuristic,10,20,1.0,23.16765929233277,0.98
7,heuristic,10,10,1.0,23.1027405659028,1.0
6,heuristic,10,20,0.995,26.183463594899013,0.975
8,heuristic,10,10,1.0,16.0783173330175,1.0
7,heuristic,10,20,1.0,21.19778689350579,0.98
9,heuristic,10,10,1.0,18.6470616457093,1.0
8,heuristic,10,20,1.0,27.2704377198168,1.0
9,heuristic,10,20,1.0,25.78446072256596,0.99
