round,method,task,worker,fairness-pairwise,avg-quality,avg-utility
8,heuristic,36,80,0.8645833333333334,0.9209362464991268,0.7815972222222223
5,max-cover,36,160,0.7305555555555556,1.3831880960475675,0.4934027777777777
5,budget,36,160,0.9439236111111112,1.3989082797759718,0.6635416666666667
5,heuristic,36,160,0.9168402777777778,1.4059057888402764,0.6302083333333335
9,max-cover,36,80,0.6888888888888889,0.6764065586953276,0.6503472222222222
9,budget,36,80,0.9993055555555556,0.6822124983010839,0.9954861111111112
9,heuristic,36,80,0.8833333333333333,0.6824144470927752,0.8291666666666666
6,max-cover,36,160,0.6796875,1.57738080707397,0.5015625
6,budget,36,160,0.9630208333333332,1.5420149184751837,0.7100694444444444
6,heuristic,36,160,0.9161458333333332,1.545134936366829,0.6465277777777778
5,max-cover,40,80,0.65625,0.770571879441936,0.5946875
5,budget,40,80,0.9990625,0.774452762772312,0.99375
5,heuristic,40,80,0.8553125,0.7727607137489103,0.7990625
7,max-cover,36,160,0.7154513888888889,1.178362816524029,0.5184027777777779
7,budget,36,160,0.9355902777777778,1.1777462863457118,0.6685763888888889
7,heuristic,36,160,0.9286458333333334,1.177472200593375,0.6258680555555556
6,max-cover,40,80,0.6434375,0.4664233459712201,0.5893750000000001
6,budget,40,80,0.998125,0.4737710131353798,0.9875
6,heuristic,40,80,0.8831249999999999,0.4715352338174514,0.82875
8,max-cover,36,160,0.7125,1.4380312011520702,0.5015625
8,budget,36,160,0.971875,1.4389171464701869,0.7376736111111114
8,heuristic,36,160,0.9196180555555556,1.4342784388672765,0.643229166666667
7,max-cover,40,80,0.6453125,0.421549463113092,0.5946875000000001
7,budget,40,80,0.9990625,0.4217285583751153,0.9953125
7,heuristic,40,80,0.8378125,0.4247528245930109,0.76875
9,max-cover,36,160,0.7309027777777778,1.745051025973201,0.5138888888888891
9,budget,36,160,0.9248263888888888,1.7622177654253024,0.615625
9,heuristic,36,160,0.9373263888888888,1.7623428109729582,0.635763888888889
8,max-cover,40,80,0.6793750000000001,0.9336392833787452,0.6418750000000002
8,budget,40,80,0.9990625,0.9280808093223472,0.99375
8,heuristic,40,80,0.874375,0.932465892555648,0.8078125000000002
5,max-cover,40,160,0.7015625,1.8534542346965448,0.5204687499999999
5,budget,40,160,0.9696875,1.852170565248258,0.8048437499999999
5,heuristic,40,160,0.8953125,1.8545056806464568,0.6979687499999998
9,max-cover,40,80,0.7190624999999999,0.6889837920516243,0.6456250000000001
9,budget,40,80,0.9996875,0.6739119458176072,0.9931249999999998
9,heuristic,40,80,0.8984375,0.6733606834330762,0.8496875000000002
6,max-cover,40,160,0.72265625,1.2404135198356678,0.53484375
6,budget,40,160,0.96328125,1.249912841258687,0.7426562499999998
6,heuristic,40,160,0.90515625,1.249557302974175,0.651875
7,max-cover,40,160,0.65578125,1.3309099608658423,0.51296875
7,budget,40,160,0.969375,1.3412664059541028,0.7956249999999998
7,heuristic,40,160,0.91578125,1.3413029617147108,0.7126562499999999
8,max-cover,40,160,0.69203125,1.2841686448431948,0.5467187499999999
8,budget,40,160,0.95796875,1.2743658699732527,0.7782812499999997
8,heuristic,40,160,0.90859375,1.2763980002335742,0.6704687499999998
9,max-cover,40,160,0.66140625,1.2740856484690308,0.4879687500000001
9,budget,40,160,0.97546875,1.2706824200511924,0.8328124999999998
9,heuristic,40,160,0.88125,1.272533939424987,0.68359375
