round,method,task,worker,fairness-pairwise,avg-quality,avg-utility,turn
1,max-cover,180,1200,0.1999675925925925,2.92858883218097,0.1402546296296295,105590
1,heuristic,180,1200,0.3709351851851852,2.9307287025751045,0.1920324074074073,0
2,budget,180,1200,0.967898148148148,2.9469889776265923,0.5358518518518521,100901
2,max-cover,180,1200,0.1921018518518518,2.949059115885716,0.1305370370370369,100901
2,heuristic,180,1200,0.3640833333333333,2.948926035542277,0.1824722222222221,0
3,budget,180,1200,0.9486527777777778,2.9197625184037546,0.5204259259259255,104216
3,max-cover,180,1200,0.1938287037037037,2.929811786726101,0.1397407407407407,104216
3,heuristic,180,1200,0.3616111111111111,2.926192968736021,0.1950787037037036,0
4,budget,180,1200,0.953023148148148,2.417626203465817,0.5061435185185186,107283
4,max-cover,180,1200,0.1874814814814814,2.4441072396658083,0.1464583333333333,107283
4,heuristic,180,1200,0.3563333333333333,2.42245708335964,0.1956018518518517,0
5,budget,180,1200,0.9591342592592592,1.7179621882337746,0.5213240740740743,104022
5,max-cover,180,1200,0.1580787037037037,1.7116724217056618,0.1241064814814814,104022
5,heuristic,180,1200,0.3221296296296296,1.7234023399016951,0.1796435185185183,0
6,budget,180,1200,0.9542407407407408,2.268107213075908,0.5130833333333334,105793
6,max-cover,180,1200,0.1866574074074074,2.278596317397576,0.1332268518518518,105793
6,heuristic,180,1200,0.3511944444444445,2.279581548010853,0.1876435185185184,0
7,budget,180,1200,0.9449583333333332,2.3895543811637383,0.5099490740740746,106466
7,max-cover,180,1200,0.19325,2.3979237404345626,0.1342129629629629,106466
7,heuristic,180,1200,0.3480138888888888,2.391068019608082,0.1882129629629628,0
8,budget,180,1200,0.9494444444444444,2.9581910309052755,0.5238796296296298,103474
8,max-cover,180,1200,0.2073287037037037,2.95893338613112,0.152273148148148,103474
8,heuristic,180,1200,0.3839629629629629,2.956470904653894,0.2030462962962961,0
9,budget,180,1200,0.9541157407407408,2.5969470156029977,0.5158101851851854,105206
9,max-cover,180,1200,0.2422638888888888,2.5947304309022865,0.1597685185185184,105206
9,heuristic,180,1200,0.4111018518518519,2.581112842171912,0.2105046296296295,0
0,budget,200,600,0.999675,1.065782761982537,0.9959750000000016,1083
0,max-cover,200,600,0.1755916666666667,1.0847012436716696,0.163,1083
0,heuristic,200,600,0.3477416666666666,1.0701747750430397,0.2635666666666667,0
1,budget,200,600,0.99985,1.6759667704996717,0.9950250000000012,1197
1,max-cover,200,600,0.187875,1.6742520525083762,0.1662666666666666,1197
1,heuristic,200,600,0.3746583333333333,1.6791395217860563,0.2780583333333333,0
2,budget,200,600,0.9999083333333332,0.6076173078600458,0.9966333333333348,1004
2,max-cover,200,600,0.1378083333333333,0.6071913592110942,0.132675,1004
2,heuristic,200,600,0.3221416666666666,0.6101584304657636,0.2404166666666667,0
3,budget,200,600,0.9996916666666666,1.207534495190832,0.9959333333333348,1088
3,max-cover,200,600,0.1706999999999999,1.203411925734715,0.1478416666666666,1088
3,heuristic,200,600,0.3406916666666666,1.210032044164134,0.249825,0
4,budget,200,600,0.999725,1.052770703183457,0.9954750000000016,1143
4,max-cover,200,600,0.1688583333333333,1.0508738029180749,0.1511666666666667,1143
4,heuristic,200,600,0.3518833333333333,1.0518885771127424,0.2657,0
5,budget,200,600,0.9996916666666666,0.6113814402482177,0.995291666666668,1165
5,max-cover,200,600,0.152425,0.6124561563346616,0.1314416666666666,1165
5,heuristic,200,600,0.302425,0.6107519859024761,0.2194833333333333,0
6,budget,200,600,0.9998666666666668,0.9292595536884064,0.9960250000000014,1077
6,max-cover,200,600,0.1442999999999999,0.933005937325547,0.1295916666666666,1077
6,heuristic,200,600,0.3233583333333333,0.933005937325547,0.236375,0
7,budget,200,600,0.999575,1.1526421262287383,0.9950750000000018,1191
7,max-cover,200,600,0.1824666666666666,1.1614064012147818,0.16645,1191
7,heuristic,200,600,0.3902083333333334,1.156888128119633,0.2829666666666667,0
8,budget,200,600,0.999775,1.0700305522471236,0.9955750000000018,1131
8,max-cover,200,600,0.1469249999999999,1.0642104379073491,0.1370166666666666,1131
8,heuristic,200,600,0.3327333333333333,1.071015386771866,0.2458916666666666,0
9,budget,200,600,0.9998583333333332,0.8452432402513602,0.9962083333333348,1055
9,max-cover,200,600,0.1732833333333333,0.8553030215647545,0.1547999999999999,1055
9,heuristic,200,600,0.3379,0.8479631630232444,0.2514166666666667,0
1,budget,80,600,0.9437291666666666,2.5686733741669445,0.4280625000000002,27712
1,max-cover,80,600,0.2016666666666666,2.568815936265192,0.1283125,27712
1,heuristic,80,600,0.4137083333333333,2.5686733741669445,0.1827916666666666,0
2,budget,80,600,0.9267083333333334,2.732512424547068,0.4423750000000002,27034
2,max-cover,80,600,0.1938541666666666,2.743174711585716,0.1401875,27034
2,heuristic,80,600,0.3988125,2.760577601373706,0.2001875,0
3,budget,80,600,0.9532291666666668,3.1098644920626923,0.4564375000000003,26366
3,max-cover,80,600,0.2581875,3.1247828734850347,0.1493333333333333,26366
3,heuristic,80,600,0.4231458333333333,3.124119721664519,0.2025624999999999,0
4,budget,80,600,0.9157291666666668,1.9342471099701968,0.4253541666666668,27840
4,max-cover,80,600,0.2279166666666666,1.9354396660262767,0.1510208333333333,27840
4,heuristic,80,600,0.4281041666666666,1.933460993003212,0.2097083333333333,0
5,budget,80,600,0.9242291666666668,3.126060115804367,0.4433541666666668,26989
5,max-cover,80,600,0.2345625,3.171992698750498,0.1466874999999999,26989
5,heuristic,80,600,0.4151249999999999,3.130112155372863,0.2038333333333332,0
6,budget,80,600,0.9346666666666666,4.642740192650571,0.4444166666666669,26938
6,max-cover,80,600,0.26025,4.669382027173169,0.1570833333333333,26938
6,heuristic,80,600,0.4577916666666667,4.645430711647031,0.2071874999999999,0
7,budget,80,600,0.9104791666666668,2.007843555510856,0.4444791666666667,26934
7,max-cover,80,600,0.21275,2.027593174641505,0.1508333333333332,26934
7,heuristic,80,600,0.4476875,2.016102682463277,0.2108333333333333,0
8,budget,80,600,0.9366666666666666,4.2795353281034085,0.447479166666667,26792
8,max-cover,80,600,0.2411875,4.295929436360977,0.1397499999999999,26792
8,heuristic,80,600,0.3958958333333333,4.290220444707542,0.2057291666666665,0
9,budget,80,600,0.9244583333333334,2.838059384514349,0.4366875000000003,27303
9,max-cover,80,600,0.1838125,2.804750645448357,0.1235624999999999,27303
9,heuristic,80,600,0.3659166666666666,2.837723686780368,0.1692916666666666,0
0,budget,100,600,0.95995,2.189017135755898,0.581483333333334,25464
0,max-cover,100,600,0.1422333333333333,2.2066556282491816,0.11745,25464
0,heuristic,100,600,0.3162666666666667,2.1877759329872988,0.1796999999999999,0
1,budget,100,600,0.9693833333333334,2.9841721260572616,0.5850833333333335,25249
1,max-cover,100,600,0.1755999999999999,2.977848701915946,0.1296333333333333,25249
1,heuristic,100,600,0.3392833333333334,2.9876267057275374,0.1948166666666665,0
2,budget,100,600,0.97345,1.7833530649532188,0.5773000000000003,25712
2,max-cover,100,600,0.18505,1.7787022202363192,0.1384833333333333,25712
2,heuristic,100,600,0.3541999999999999,1.7830409352156575,0.1915499999999999,0
3,budget,100,600,0.9567,2.4354592399904167,0.5706000000000004,26109
3,max-cover,100,600,0.2190666666666666,2.4505466862524345,0.1502499999999999,26109
3,heuristic,100,600,0.3935333333333333,2.4434080731944565,0.2154666666666666,0
0,budget,120,600,0.9820694444444444,1.3929507144064786,0.693305555555556,22502
0,max-cover,120,600,0.1437638888888889,1.400643881370297,0.1258888888888889,22502
0,heuristic,120,600,0.3175833333333333,1.3905663051959165,0.2046527777777777,0
1,budget,120,600,0.9709305555555556,1.6537621422630064,0.6738333333333337,23892
1,max-cover,120,600,0.1962638888888889,1.6441930065863355,0.148625,23892
1,heuristic,120,600,0.3684583333333333,1.654015360744176,0.2228472222222221,0
2,budget,120,600,0.9758194444444444,2.0394796251689367,0.6733611111111115,23926
2,max-cover,120,600,0.1802638888888889,2.043072618793313,0.1310694444444444,23926
2,heuristic,120,600,0.3439027777777778,2.0400558714512127,0.2037777777777777,0
3,budget,120,600,0.9752222222222222,1.8565255507186893,0.6859583333333337,23028
3,max-cover,120,600,0.1943888888888889,1.8562926880291737,0.1405277777777777,23028
3,heuristic,120,600,0.3492638888888889,1.855706811859546,0.2114444444444444,0
4,budget,120,600,0.9832222222222222,2.433737723739368,0.6962916666666674,22289
4,max-cover,120,600,0.1315833333333333,2.434859637783116,0.1160277777777777,22289
4,heuristic,120,600,0.3246805555555555,2.4358118540311184,0.194986111111111,0
5,budget,120,600,0.9818333333333332,1.8849942180454664,0.6880138888888895,22879
5,max-cover,120,600,0.159736111111111,1.88259535772169,0.1219027777777778,22879
5,heuristic,120,600,0.3402777777777778,1.8917609340867896,0.2091944444444442,0
6,budget,120,600,0.9737638888888888,2.633721649458232,0.7059027777777783,21603
6,max-cover,120,600,0.1910694444444444,2.657318973283558,0.1565277777777777,21603
6,heuristic,120,600,0.3650277777777777,2.641305153920859,0.2387361111111109,0
7,budget,120,600,0.9817638888888888,3.061480972225378,0.6968611111111118,22248
7,max-cover,120,600,0.1779444444444444,3.078370750070315,0.1436666666666666,22248
7,heuristic,120,600,0.369111111111111,3.0739079855313305,0.2318333333333332,0
8,budget,120,600,0.9811944444444444,1.7295991986997576,0.7137361111111113,21043
8,max-cover,120,600,0.1609861111111111,1.7025683769409468,0.14375,21043
8,heuristic,120,600,0.3484583333333333,1.7279752451239323,0.2209722222222221,0
9,budget,120,600,0.9899583333333334,2.22397847231799,0.7132500000000004,21080
9,max-cover,120,600,0.1777777777777778,2.2367985382465574,0.1391666666666666,21080
9,heuristic,120,600,0.345861111111111,2.229304180314892,0.2061666666666665,0
0,budget,200,1200,0.9635625,2.4042741856158725,0.572658333333334,103252
0,max-cover,200,1200,0.1879958333333333,2.4162873883818543,0.13885,103252
0,heuristic,200,1200,0.3537125,2.410491203142302,0.1965625000000001,0
0,budget,160,600,0.9962708333333332,0.9449875759131976,0.8926666666666656,10847
0,max-cover,160,600,0.1550833333333333,0.9531624094945896,0.1347083333333333,10847
0,heuristic,160,600,0.3136145833333333,0.9478992896770396,0.21553125,0
1,budget,160,600,0.9974895833333334,1.0034078518839342,0.9316770833333314,7129
1,max-cover,160,600,0.1473020833333332,1.0012153094951914,0.1306041666666666,7129
1,heuristic,160,600,0.3299270833333333,1.0043957632964595,0.2321041666666667,0
1,budget,200,1200,0.9613833333333334,2.1234498632662246,0.5561041666666675,107205
1,max-cover,200,1200,0.2034875,2.130664878616226,0.1367541666666666,107205
1,heuristic,200,1200,0.3502625,2.130362514818887,0.1897291666666667,0
2,budget,160,600,0.9984791666666668,1.3656511205542596,0.9583020833333328,4590
2,max-cover,160,600,0.1379479166666666,1.3828631618469738,0.1361041666666666,4590
2,heuristic,160,600,0.2994375,1.372902845193742,0.2178125,0
2,budget,200,1200,0.9519583333333334,3.0141945414866536,0.5643791666666673,105230
2,max-cover,200,1200,0.2055,3.0232192516045773,0.1490583333333333,105230
2,heuristic,200,1200,0.3617416666666666,3.012403508347812,0.2050416666666668,0
3,budget,160,600,0.9964166666666666,1.5519147179674668,0.9256041666666656,7709
3,max-cover,160,600,0.1652395833333333,1.5594028114999836,0.1539166666666666,7709
3,heuristic,160,600,0.3445416666666666,1.5586346782626226,0.25225,0
4,budget,160,600,0.9969791666666666,1.2280747471465034,0.9343645833333322,6874
4,max-cover,160,600,0.1508229166666667,1.2261990188765624,0.1330416666666666,6874
4,heuristic,160,600,0.3207083333333334,1.228517405356764,0.21490625,0
3,budget,200,1200,0.9589875,3.098789527846114,0.5469000000000006,109403
3,max-cover,200,1200,0.2378624999999999,3.104540546260872,0.1583166666666667,109403
3,heuristic,200,1200,0.4058125,3.101193580491754,0.2233541666666667,0
5,budget,160,600,0.9975833333333334,1.338080106118552,0.9288229166666656,7400
5,max-cover,160,600,0.15771875,1.3552892980111595,0.12784375,7400
5,heuristic,160,600,0.3220625,1.3445127099209069,0.2117916666666667,0
4,budget,200,1200,0.9635375,2.0960817656648203,0.5742625000000005,102869
4,max-cover,200,1200,0.1872541666666667,2.100153004906552,0.1399958333333333,102869
4,heuristic,200,1200,0.3715208333333333,2.097863077184031,0.2000666666666667,0
6,budget,160,600,0.99590625,1.2782584263528312,0.9381770833333322,6507
6,max-cover,160,600,0.1611875,1.2823629728142083,0.1508541666666667,6507
6,heuristic,160,600,0.3717916666666666,1.2843010340935064,0.2563437500000001,0
7,budget,160,600,0.99659375,1.3907486576404189,0.9109687499999998,9101
7,max-cover,160,600,0.1757916666666666,1.392275505151182,0.1386458333333333,9101
7,heuristic,160,600,0.30559375,1.392329752444908,0.2052291666666666,0
5,budget,200,1200,0.956025,2.032571466302356,0.5661916666666674,104797
5,max-cover,200,1200,0.2056208333333333,2.064471401122439,0.15165,104797
5,heuristic,200,1200,0.3898166666666667,2.035148456675681,0.2103708333333334,0
8,budget,160,600,0.9974791666666668,1.1072837644425806,0.9211979166666656,8128
8,max-cover,160,600,0.1459791666666666,1.1061139488581293,0.1294375,8128
8,heuristic,160,600,0.3154687499999999,1.1094418919412703,0.2193020833333333,0
9,budget,160,600,0.99628125,1.9525387348474088,0.926416666666665,7632
9,max-cover,160,600,0.1569270833333333,1.951340043561455,0.14196875,7632
9,heuristic,160,600,0.32675,1.962699606146556,0.2303958333333334,0
6,budget,200,1200,0.9602083333333332,2.45971934501956,0.5701416666666674,103854
6,max-cover,200,1200,0.1877041666666666,2.4677772970045107,0.1367166666666667,103854
6,heuristic,200,1200,0.365525,2.454960971785749,0.1950750000000001,0
0,budget,180,600,0.9995185185185184,1.0323081129962917,0.990481481481482,1628
0,max-cover,180,600,0.1514537037037037,1.0310653967149623,0.1377407407407407,1628
0,heuristic,180,600,0.3466111111111111,1.0392855139896828,0.2420370370370371,0
7,budget,200,1200,0.956475,2.830782769821563,0.5717666666666674,103466
7,max-cover,200,1200,0.1960499999999999,2.836424674813304,0.1375416666666667,103466
7,heuristic,200,1200,0.3593541666666666,2.835217533770088,0.1959416666666667,0
1,budget,180,600,0.999574074074074,1.5376212597613377,0.9924907407407412,1411
1,max-cover,180,600,0.1626851851851851,1.5524619454049038,0.154462962962963,1411
1,heuristic,180,600,0.3439537037037037,1.5419693884069237,0.2571018518518518,0
8,budget,200,1200,0.978325,2.365422647390409,0.5917958333333343,98684
8,max-cover,200,1200,0.1749708333333333,2.398954355041805,0.1284,98684
8,heuristic,200,1200,0.3305083333333333,2.3706375812534883,0.1806083333333334,0
2,budget,180,600,0.9997592592592592,1.1358405898803203,0.9919537037037036,1469
2,max-cover,180,600,0.14475,1.1433396991397309,0.1372962962962963,1469
2,heuristic,180,600,0.3131759259259259,1.1396817536219508,0.2377592592592592,0
3,budget,180,600,0.9993425925925926,0.8829998914693175,0.9888240740740738,1807
3,max-cover,180,600,0.1680833333333333,0.8808726971619164,0.1502499999999999,1807
3,heuristic,180,600,0.34325,0.8827849631195605,0.2425092592592592,0
9,budget,200,1200,0.9631916666666668,3.1182736111337896,0.5729083333333342,103193
9,max-cover,200,1200,0.1861958333333333,3.133495984681386,0.1371166666666667,103193
9,heuristic,200,1200,0.3504166666666667,3.1176327566873034,0.1908583333333334,0
4,budget,180,600,0.9996851851851852,1.144464430047048,0.991148148148148,1556
4,max-cover,180,600,0.1468425925925925,1.148207041074415,0.1311759259259259,1556
4,heuristic,180,600,0.3310740740740741,1.1522216863561128,0.232074074074074,0
5,budget,180,600,0.9994444444444444,0.986797089359469,0.9901111111111112,1668
5,max-cover,180,600,0.1584907407407407,1.0029715469392433,0.1379629629629629,1668
5,heuristic,180,600,0.3008796296296296,0.998900104129635,0.2205277777777777,0
6,budget,180,600,0.9995833333333334,1.1405962247937358,0.9902592592592598,1652
6,max-cover,180,600,0.1756944444444445,1.15161287860367,0.1443703703703703,1652
6,heuristic,180,600,0.3646944444444444,1.145475323655874,0.2581018518518519,0
7,budget,180,600,0.9996111111111112,1.041808734076883,0.988555555555556,1836
7,max-cover,180,600,0.1732222222222222,1.0469127520625452,0.1515,1836
7,heuristic,180,600,0.3606851851851852,1.0419880850845462,0.2539166666666667,0
8,budget,180,600,0.9995833333333334,0.8902237279081741,0.9912407407407408,1546
8,max-cover,180,600,0.1579166666666667,0.8903248417201558,0.1348333333333333,1546
8,heuristic,180,600,0.3240648148148148,0.8909254198022977,0.2292592592592592,0
9,budget,180,600,0.999101851851852,1.243718788770318,0.987203703703704,1982
9,max-cover,180,600,0.1853148148148148,1.248697498983383,0.1579444444444444,1982
9,heuristic,180,600,0.3447592592592592,1.2431955716965912,0.2377777777777777,0
0,budget,140,600,0.9912261904761904,1.533936990315204,0.8109999999999997,16369
0,max-cover,140,600,0.1547738095238094,1.5372257782781305,0.1359523809523809,16369
0,heuristic,140,600,0.3503571428571428,1.541351251537782,0.2449880952380951,0
1,budget,140,600,0.9896785714285714,1.235234145596353,0.8007499999999997,17224
1,max-cover,140,600,0.1647619047619047,1.2367469150560588,0.1501904761904761,17224
1,heuristic,140,600,0.3523214285714285,1.235232910784365,0.2511309523809523,0
2,budget,140,600,0.989345238095238,1.461935384440744,0.7888333333333328,18218
2,max-cover,140,600,0.1769523809523809,1.4455374979840163,0.1543333333333333,18218
2,heuristic,140,600,0.345595238095238,1.4660415484285592,0.2284642857142857,0
3,budget,140,600,0.9895595238095238,1.7028122629489892,0.8215357142857138,15489
3,max-cover,140,600,0.1515714285714285,1.699330989783751,0.1341071428571429,15489
3,heuristic,140,600,0.2989047619047619,1.70606617789152,0.2146547619047619,0
4,budget,140,600,0.9886071428571428,1.5561376322685916,0.7799880952380945,18954
4,max-cover,140,600,0.198547619047619,1.5458437154578413,0.1513571428571428,18954
4,heuristic,140,600,0.353,1.5575009608318564,0.2346666666666667,0
5,budget,140,600,0.9923928571428572,0.967592242083437,0.823154761904761,15357
5,max-cover,140,600,0.1530714285714285,0.9740401026235278,0.1363333333333333,15357
5,heuristic,140,600,0.3205,0.9686632919815918,0.2229166666666667,0
6,budget,140,600,0.987452380952381,1.4375221155486353,0.8189761904761897,15706
6,max-cover,140,600,0.162095238095238,1.4652556298509984,0.1361785714285714,15706
6,heuristic,140,600,0.3386547619047619,1.4418169169993584,0.2173333333333333,0
7,budget,140,600,0.98775,1.4813437973381018,0.797654761904761,17483
7,max-cover,140,600,0.1543571428571428,1.4849522676680398,0.1246904761904761,17483
7,heuristic,140,600,0.3236547619047619,1.4817858185743755,0.2155833333333333,0
8,budget,140,600,0.9927976190476192,2.355799908854376,0.8299999999999993,14785
8,max-cover,140,600,0.1687738095238095,2.361423155202954,0.1407261904761904,14785
8,heuristic,140,600,0.3778214285714285,2.359159214346658,0.2278928571428571,0
9,budget,140,600,0.9859285714285714,1.8585646740533368,0.8093690476190466,16504
9,max-cover,140,600,0.2030952380952381,1.8645245358590663,0.1571071428571429,16504
9,heuristic,140,600,0.391,1.8652654505220416,0.2496071428571428,0
0,budget,20,600,0.87225,9.245561993345586,0.1165833333333333,10680
0,max-cover,20,600,0.4992499999999999,8.794938682573394,0.0794166666666666,10680
0,heuristic,20,600,0.9435833333333332,9.461501225089089,0.117,0
1,budget,20,600,0.8666666666666667,18.941096641723625,0.1115,10741
1,max-cover,20,600,0.5785833333333333,18.92710845790814,0.083,10741
1,heuristic,20,600,0.9329166666666666,19.404516005077376,0.121,0
2,budget,20,600,0.8763333333333333,7.88999510497256,0.1062499999999999,10799
2,max-cover,20,600,0.6046666666666667,7.664271448967597,0.0854999999999999,10799
2,heuristic,20,600,0.92275,7.9299013084939505,0.1196666666666666,0
3,budget,20,600,0.9118333333333332,15.994481796817686,0.1036666666666666,10828
3,max-cover,20,600,0.5661666666666667,15.580398128968667,0.0749166666666666,10828
3,heuristic,20,600,0.9661666666666666,16.04046430923984,0.1083333333333333,0
4,budget,20,600,0.9380833333333334,12.394586168119144,0.1078333333333333,10781
4,max-cover,20,600,0.4718333333333333,12.141373377179482,0.0789166666666666,10781
4,heuristic,20,600,0.9625833333333332,12.653146461070968,0.1138333333333333,0
5,budget,20,600,0.8256666666666667,17.40232927384631,0.1009166666666666,10863
5,max-cover,20,600,0.4991666666666666,16.966256622657088,0.0821666666666667,10863
5,heuristic,20,600,0.8928333333333334,17.43963570358013,0.1050833333333333,0
6,budget,20,600,0.8608333333333333,12.68854602337229,0.1135833333333333,10714
6,max-cover,20,600,0.5615,12.245790496184588,0.0855,10714
6,heuristic,20,600,0.9760833333333332,12.687365252591173,0.1178333333333333,0
7,budget,20,600,0.8359166666666666,15.153566277710642,0.1061666666666666,10797
7,max-cover,20,600,0.4396666666666666,14.682881009169405,0.0723333333333333,10797
7,heuristic,20,600,0.9598333333333332,15.474418392287708,0.1131666666666667,0
8,budget,20,600,0.95175,13.54394421976041,0.1191666666666666,10651
8,max-cover,20,600,0.6690833333333333,13.472416485374296,0.0967499999999999,10651
8,heuristic,20,600,0.9703333333333334,13.506581529850733,0.1244166666666666,0
9,budget,20,600,0.9075,9.487789019804776,0.1116666666666666,10736
9,max-cover,20,600,0.6048333333333333,9.576486483113335,0.0881666666666666,10736
9,heuristic,20,600,0.96475,9.64319392187095,0.1179166666666666,0
0,budget,40,600,0.8628750000000001,7.869515871531123,0.2108749999999999,19070
0,max-cover,40,600,0.3955416666666667,7.837787519087575,0.120875,19070
0,heuristic,40,600,0.5855416666666666,7.855459433524413,0.1618333333333332,0
1,budget,40,600,0.8724583333333333,7.584307397523885,0.2190416666666665,18877
1,max-cover,40,600,0.422875,7.6285875816571505,0.1304583333333333,18877
1,heuristic,40,600,0.69675,7.58974138877861,0.1723333333333332,0
2,budget,40,600,0.86025,6.232533861245363,0.1987499999999999,19352
2,max-cover,40,600,0.3825833333333334,6.268773492248159,0.117125,19352
2,heuristic,40,600,0.6809166666666666,6.207725605582149,0.1606666666666666,0
3,budget,40,600,0.8705,6.72412854777496,0.2041249999999999,19225
3,max-cover,40,600,0.397,6.78552432257688,0.1247083333333333,19225
3,heuristic,40,600,0.6980416666666667,6.72729345872545,0.1720416666666666,0
4,budget,40,600,0.8852916666666667,6.297607020124486,0.2246666666666666,18744
4,max-cover,40,600,0.33125,6.342317374093331,0.1205,18744
4,heuristic,40,600,0.6427083333333333,6.292134725996831,0.1617083333333333,0
5,budget,40,600,0.883,7.609565964737361,0.2124166666666666,19032
5,max-cover,40,600,0.4092083333333333,7.632836786306479,0.1364583333333333,19032
5,heuristic,40,600,0.6985416666666666,7.6143923944326275,0.1809166666666666,0
6,budget,40,600,0.8629166666666667,10.060588301124866,0.2068333333333333,19164
6,max-cover,40,600,0.5130416666666666,10.042866936046597,0.1415833333333333,19164
6,heuristic,40,600,0.790125,10.046100663300107,0.1908749999999999,0
7,budget,40,600,0.8977083333333333,7.047831891430133,0.2090833333333333,19110
7,max-cover,40,600,0.425875,7.239366366248045,0.121625,19110
7,heuristic,40,600,0.6544583333333334,7.046185397708558,0.1540416666666666,0
8,budget,40,600,0.8776666666666667,5.35585576218678,0.2106666666666666,19073
8,max-cover,40,600,0.3102083333333333,5.318749937849741,0.1117916666666666,19073
8,heuristic,40,600,0.5778333333333333,5.355041604233051,0.1478749999999999,0
9,budget,40,600,0.877125,5.00766395651832,0.2115833333333333,19051
9,max-cover,40,600,0.299125,5.034749521469282,0.1183333333333333,19051
9,heuristic,40,600,0.6302916666666667,5.006867558311356,0.1650416666666667,0
0,budget,60,600,0.9070833333333334,3.4394504691506174,0.3207499999999998,24647
0,max-cover,60,600,0.27275,3.4041500756274217,0.14575,24647
0,heuristic,60,600,0.5290277777777778,3.451307317589964,0.1935,0
1,budget,60,600,0.9036944444444444,4.431927446235746,0.3323611111111109,24237
1,max-cover,60,600,0.2967777777777778,4.436743905322463,0.1401666666666667,24237
1,heuristic,60,600,0.4775,4.428506576150509,0.1808333333333333,0
2,budget,60,600,0.8989444444444444,2.9618833788829564,0.3442222222222221,23816
2,max-cover,60,600,0.2163333333333333,2.948849771428633,0.1358611111111111,23816
2,heuristic,60,600,0.4363055555555555,2.961366953229269,0.1930277777777778,0
3,budget,60,600,0.9166944444444444,5.0905044360289375,0.3301111111111108,24315
3,max-cover,60,600,0.3149999999999999,5.119605761746594,0.1383333333333333,24315
3,heuristic,60,600,0.4796666666666667,5.104629909924835,0.1894166666666667,0
4,budget,60,600,0.9297777777777778,3.941055916842544,0.3470277777777777,23717
4,max-cover,60,600,0.3109166666666666,3.965806072209552,0.1565,23717
4,heuristic,60,600,0.5104166666666667,3.940756398513644,0.2026388888888889,0
5,budget,60,600,0.92475,3.865342134689824,0.3202777777777776,24663
5,max-cover,60,600,0.2447777777777777,3.854951683178819,0.1236111111111111,24663
5,heuristic,60,600,0.4570277777777778,3.868956723515999,0.1695,0
6,budget,60,600,0.9226666666666666,4.512323275844703,0.3353888888888888,24129
6,max-cover,60,600,0.2621111111111111,4.521271090753084,0.1319722222222222,24129
6,heuristic,60,600,0.4385,4.51385972864349,0.1796944444444444,0
7,budget,60,600,0.8667777777777778,3.9221691460406647,0.3142777777777776,24876
7,max-cover,60,600,0.3079166666666666,3.901348875906322,0.1400833333333333,24876
7,heuristic,60,600,0.5053333333333334,3.906617138308422,0.18625,0
8,budget,60,600,0.8902777777777777,3.477061328024865,0.3336666666666664,24190
8,max-cover,60,600,0.3045833333333333,3.55835127992542,0.1399444444444444,24190
8,heuristic,60,600,0.5208055555555555,3.4776744988434505,0.1969166666666667,0
9,budget,60,600,0.91625,3.071789508461589,0.3223333333333332,24591
9,max-cover,60,600,0.3230555555555555,3.034994915686221,0.1515833333333333,24591
9,heuristic,60,600,0.5678333333333334,3.069186633707475,0.2075833333333333,0
0,budget,80,600,0.924125,3.010705771725022,0.4437083333333335,26970
0,max-cover,80,600,0.1853333333333333,3.020906473715793,0.1262708333333333,26970
0,heuristic,80,600,0.3566249999999999,3.016117985022188,0.1872916666666666,0
1,budget,80,600,0.9325833333333332,2.708421880665756,0.4304791666666669,27597
1,max-cover,80,600,0.1907083333333333,2.7040800783664416,0.1349583333333333,27597
1,heuristic,80,600,0.3732916666666667,2.7087677640336727,0.1904583333333332,0
2,budget,80,600,0.9394166666666668,3.220468318874101,0.4438958333333336,26961
2,max-cover,80,600,0.1996875,3.2213178192772625,0.1366458333333332,26961
2,heuristic,80,600,0.4011666666666666,3.224335805026943,0.1979374999999999,0
3,budget,80,600,0.906375,3.393124211504176,0.4536875000000001,26498
3,max-cover,80,600,0.256375,3.396617051192401,0.1526666666666666,26498
3,heuristic,80,600,0.4485,3.3906443723494903,0.2073749999999998,0
4,budget,80,600,0.943375,2.6283482363129944,0.4521458333333334,26573
4,max-cover,80,600,0.222375,2.6369638377487785,0.1311666666666666,26573
4,heuristic,80,600,0.4026458333333333,2.63106737547313,0.1945416666666665,0
5,budget,80,600,0.946625,1.963869710610163,0.4622291666666669,26093
5,max-cover,80,600,0.1952916666666666,1.960487834018668,0.1286249999999999,26093
5,heuristic,80,600,0.3911249999999999,1.966237295981287,0.1829583333333333,0
6,budget,80,600,0.9495625,2.5292467782647616,0.4593541666666669,26229
6,max-cover,80,600,0.2013749999999999,2.5380196060548394,0.1316458333333333,26229
6,heuristic,80,600,0.3983124999999999,2.537890744363542,0.1854583333333333,0
7,budget,80,600,0.9145416666666668,5.066023329167266,0.4380208333333335,27241
7,max-cover,80,600,0.2299375,5.07663367462927,0.1551458333333332,27241
7,heuristic,80,600,0.4323125,5.072203655627688,0.2041041666666666,0
8,budget,80,600,0.9397083333333334,2.194380700958092,0.4700208333333336,25723
8,max-cover,80,600,0.2275416666666666,2.177884367276287,0.1420624999999999,25723
8,heuristic,80,600,0.3908541666666666,2.1976485300535398,0.1984375,0
9,budget,80,600,0.9400208333333333,3.6105510819614333,0.44910416666666675,26715
9,max-cover,80,600,0.21181249999999996,3.598711115427842,0.13972916666666663,26715
