round,method,task,worker,fairness-pairwise,avg-quality,avg-utility
3,max-cover,180,1200,0.1660509259259259,3.14851602211762,0.1298749999999999
3,budget,180,1200,0.9442916666666666,3.1549002055777544,0.50737962962963
3,max-cover,200,600,0.154725,1.352120145096892,0.1461083333333333
3,budget,200,600,0.9997083333333332,1.350269104420787,0.996541666666668
4,max-cover,180,1200,0.1842407407407407,2.492036583935473,0.1393564814814814
4,budget,180,1200,0.9627731481481482,2.4768674810502147,0.5067175925925927
4,max-cover,200,600,0.1537166666666666,0.8482557248603338,0.1431833333333333
4,budget,200,600,0.9998416666666666,0.8558186519474096,0.9957500000000016
0,max-cover,200,1200,0.2084333333333333,3.742961058493522,0.1578166666666667
0,budget,200,1200,0.9666125,3.748885440746511,0.5830083333333342
1,max-cover,200,1200,0.2093041666666666,2.5737895782777445,0.1457333333333334
1,budget,200,1200,0.9608083333333334,2.574064075964296,0.5656833333333341
2,max-cover,200,1200,0.2156583333333332,3.3354486438635846,0.1518583333333333
2,budget,200,1200,0.9585583333333332,3.3285001860260905,0.5656916666666675
3,max-cover,200,1200,0.1832333333333333,2.9780152003853546,0.1424583333333333
3,budget,200,1200,0.9642833333333334,2.971461283804808,0.5755208333333339
4,max-cover,200,1200,0.1847083333333333,2.7355537970874524,0.1435708333333334
4,budget,200,1200,0.9576416666666668,2.740715125652775,0.5868166666666674
5,max-cover,20,600,0.45175,9.152444085727282,0.07425
5,budget,20,600,0.8951666666666667,9.650609900623063,0.1141666666666667
5,max-cover,20,1200,0.612,30.471227817168728,0.0474583333333333
5,budget,20,1200,0.9575416666666666,32.269912266960986,0.059625
6,max-cover,20,600,0.5779166666666666,17.874194528165585,0.0796666666666666
6,budget,20,600,0.9128333333333334,18.37769888779893,0.1129166666666667
6,max-cover,20,1200,0.6857916666666667,19.126398690128024,0.047
6,budget,20,1200,0.9185,20.57210836574073,0.0552916666666666
7,max-cover,20,600,0.4599999999999999,19.390523206238893,0.0753333333333333
7,budget,20,600,0.9379166666666666,19.551238865156435,0.1031666666666666
8,max-cover,20,600,0.5101666666666667,12.824929623589052,0.0780833333333333
8,budget,20,600,0.8499166666666667,13.49676251688768,0.1135
7,max-cover,20,1200,0.6050833333333333,24.801061280506563,0.0527083333333333
7,budget,20,1200,0.9592083333333332,25.81883410971347,0.06625
9,max-cover,20,600,0.407,15.124014639244947,0.0679999999999999
9,budget,20,600,0.933,15.68148440093704,0.1116666666666666
8,max-cover,20,1200,0.4425833333333333,40.75876989825201,0.0415833333333333
8,budget,20,1200,0.9338333333333332,43.17662273846155,0.0650833333333333
5,max-cover,40,600,0.364375,9.90682817242988,0.1293749999999999
5,budget,40,600,0.8749583333333333,10.000490055935249,0.2122499999999999
9,max-cover,20,1200,0.5425833333333333,22.788455429710616,0.0423333333333333
9,budget,20,1200,0.935375,24.74345268052492,0.0640833333333333
6,max-cover,40,600,0.3874999999999999,6.865909451963567,0.1289166666666666
6,budget,40,600,0.848,6.855968413218548,0.2141249999999999
5,max-cover,40,1200,0.5307916666666667,14.952257008049989,0.0776458333333333
5,budget,40,1200,0.8933958333333334,15.511449085273322,0.1117291666666666
7,max-cover,40,600,0.4528333333333333,5.306051273603733,0.1428333333333332
7,budget,40,600,0.8590833333333333,5.394452452144474,0.2076249999999999
6,max-cover,40,1200,0.4969375,16.17150975448991,0.0844791666666666
6,budget,40,1200,0.8729166666666667,16.41613258345546,0.1178958333333333
8,max-cover,40,600,0.3657083333333333,9.771584182071658,0.1306666666666667
8,budget,40,600,0.900375,9.863380554317306,0.2164583333333332
7,max-cover,40,1200,0.5833125,15.744724658903632,0.0851666666666666
7,budget,40,1200,0.9543333333333334,16.373446131703336,0.1209791666666666
9,max-cover,40,600,0.4201666666666667,6.398026653751179,0.1269583333333333
9,budget,40,600,0.84075,6.426870842972453,0.2060416666666666
8,max-cover,40,1200,0.5866666666666667,10.23951393248894,0.08475
8,budget,40,1200,0.8572916666666667,10.502043099916744,0.1064166666666667
5,max-cover,60,600,0.2894166666666666,2.300090882640271,0.1365833333333333
5,budget,60,600,0.8986666666666667,2.3108291656045847,0.3255833333333331
9,max-cover,40,1200,0.4791041666666666,17.632347891921164,0.0770833333333333
9,budget,40,1200,0.8757291666666667,18.21378940012948,0.1156041666666666
6,max-cover,60,600,0.2465833333333333,4.760387301008914,0.1440555555555556
6,budget,60,600,0.8886111111111111,4.766737043500766,0.3304999999999998
5,max-cover,60,1200,0.4674722222222222,8.143800573888793,0.1153055555555555
5,budget,60,1200,0.8556388888888888,8.14959957138751,0.169236111111111
7,max-cover,60,600,0.34975,6.351938440482185,0.1522222222222222
7,budget,60,600,0.8985555555555556,6.324678401519722,0.330722222222222
6,max-cover,60,1200,0.4782222222222222,6.427355512503208,0.1136111111111111
6,budget,60,1200,0.8793472222222223,6.484135880402252,0.1659166666666665
8,max-cover,60,600,0.2899722222222222,4.3515979060973455,0.1366666666666667
8,budget,60,600,0.8901666666666667,4.356063864790741,0.3173611111111111
9,max-cover,60,600,0.2335833333333333,8.286845590668966,0.1263611111111111
9,budget,60,600,0.9247777777777778,8.311424226159167,0.3276111111111109
7,max-cover,60,1200,0.4660694444444444,11.264253072399487,0.1149166666666666
7,budget,60,1200,0.8513472222222223,11.265032331795014,0.166847222222222
5,max-cover,80,600,0.1793333333333333,3.285921214503218,0.1355833333333333
5,budget,80,600,0.9255416666666668,3.285684797380809,0.4508958333333334
8,max-cover,60,1200,0.3853194444444444,10.193262037653383,0.1061805555555556
8,budget,60,1200,0.8758055555555555,10.282268875975682,0.164611111111111
9,max-cover,60,1200,0.5149583333333334,8.710730468304096,0.1141944444444444
9,budget,60,1200,0.8983194444444444,8.736287135158923,0.1643055555555554
6,max-cover,80,600,0.2393541666666666,3.952000583525424,0.1471249999999999
6,budget,80,600,0.9538125,3.950361204176168,0.4304791666666669
7,max-cover,80,600,0.2467708333333333,4.814453692578427,0.1507291666666666
7,budget,80,600,0.9445625,4.820317126166826,0.4491250000000003
5,max-cover,80,1200,0.4248854166666667,4.907446053623452,0.1305
5,budget,80,1200,0.8295208333333334,4.89069375571018,0.2037916666666667
8,max-cover,80,600,0.2078333333333333,3.7773941256047294,0.1376458333333333
8,budget,80,600,0.9543333333333334,3.773114574076212,0.480916666666667
6,max-cover,80,1200,0.3791666666666666,6.365473175105682,0.1275104166666667
6,budget,80,1200,0.8604270833333334,6.389575704878243,0.2189375
9,max-cover,80,600,0.18325,3.079340945800476,0.1252083333333332
9,budget,80,600,0.94025,3.078241215140914,0.4502083333333336
7,max-cover,80,1200,0.3636041666666666,6.163180240322079,0.1204895833333333
7,budget,80,1200,0.86875,6.1576710073957965,0.2244895833333334
5,max-cover,100,600,0.2087833333333333,3.69910416236924,0.1495999999999999
5,budget,100,600,0.9339166666666668,3.7229697074984256,0.5522000000000002
8,max-cover,80,1200,0.4061875,7.898257301992137,0.1332395833333333
8,budget,80,1200,0.8596770833333334,7.950072919730561,0.2117708333333334
6,max-cover,100,600,0.1837833333333333,3.4482631825648142,0.1380333333333332
6,budget,100,600,0.9647833333333332,3.456865269969589,0.5897000000000007
9,max-cover,80,1200,0.4536875,6.8227818569900975,0.13915625
9,budget,80,1200,0.8373645833333333,6.837763115582062,0.2141562500000001
7,max-cover,100,600,0.2098999999999999,3.234298662981974,0.1455999999999999
7,budget,100,600,0.9538166666666666,3.217948147565693,0.545916666666667
8,max-cover,100,600,0.1846,4.191466717839705,0.1442166666666666
8,budget,100,600,0.9592166666666668,4.194073932713287,0.5890166666666672
5,max-cover,100,1200,0.3617333333333333,4.1492180988792855,0.1420666666666666
5,budget,100,1200,0.8776583333333333,4.140336499038541,0.2757750000000001
9,max-cover,100,600,0.2008499999999999,2.0043095141930167,0.1406499999999999
9,budget,100,600,0.9619666666666666,2.005423508217876,0.5663833333333336
6,max-cover,100,1200,0.3418333333333333,5.206062252492238,0.1487416666666666
6,budget,100,1200,0.859175,5.206038324608064,0.2614500000000001
5,max-cover,120,600,0.1685833333333333,3.440819846594327,0.1459999999999999
5,budget,120,600,0.9757777777777776,3.442289099642859,0.6950972222222227
7,max-cover,100,1200,0.352475,7.645897866348689,0.1499083333333334
7,budget,100,1200,0.8641,7.643556096774677,0.2633750000000002
6,max-cover,120,600,0.1972777777777777,2.111719770964428,0.1582638888888888
6,budget,120,600,0.9793055555555557,2.113005983849773,0.7142222222222226
8,max-cover,100,1200,0.2756499999999999,5.983361509039381,0.1321166666666666
8,budget,100,1200,0.908175,5.977119389218919,0.2793666666666669
7,max-cover,120,600,0.1911666666666667,3.2366756426943697,0.1454027777777778
7,budget,120,600,0.9810972222222222,3.2308645427604814,0.6889861111111115
9,max-cover,100,1200,0.2371916666666667,3.407856413467784,0.1231666666666666
9,budget,100,1200,0.8876916666666667,3.427034577765685,0.2668333333333335
8,max-cover,120,600,0.1785277777777777,3.206746799854,0.1474999999999999
8,budget,120,600,0.9777083333333332,3.204942495270793,0.7023888888888893
5,max-cover,120,1200,0.3200902777777777,4.421290511359438,0.1434722222222221
5,budget,120,1200,0.8940486111111111,4.419690696510009,0.3440555555555556
9,max-cover,120,600,0.1935694444444444,1.969276774500568,0.1550555555555555
9,budget,120,600,0.9759305555555556,1.967099916579208,0.6863333333333337
6,max-cover,120,1200,0.3411180555555555,5.119609926384023,0.1448541666666666
6,budget,120,1200,0.9052152777777778,5.115840555680345,0.3238819444444447
5,max-cover,140,600,0.130047619047619,1.2535018212157245,0.1157380952380952
5,budget,140,600,0.9934285714285714,1.2554132443403587,0.8117023809523805
7,max-cover,120,1200,0.3034722222222222,4.350399510642356,0.1434027777777777
7,budget,120,1200,0.9078263888888888,4.351108235145504,0.3405763888888891
6,max-cover,140,600,0.1535357142857143,2.078300968182652,0.1312261904761905
6,budget,140,600,0.985440476190476,2.0745508881055392,0.8014880952380946
8,max-cover,120,1200,0.2499305555555555,5.599720549610256,0.1260277777777776
8,budget,120,1200,0.91025,5.5814548606233325,0.321638888888889
7,max-cover,140,600,0.1635714285714286,2.737954543680914,0.1356666666666666
7,budget,140,600,0.9942857142857144,2.7449275951763314,0.8247857142857138
8,max-cover,140,600,0.1780119047619047,3.1801937009343173,0.1561309523809524
8,budget,140,600,0.9899166666666668,3.183071671604079,0.8153690476190466
9,max-cover,120,1200,0.2562847222222222,4.8003393809361805,0.130736111111111
9,budget,120,1200,0.8890347222222222,4.79727667132993,0.3132222222222223
9,max-cover,140,600,0.2061904761904761,3.352595641051332,0.1593452380952381
9,budget,140,600,0.9881428571428572,3.360090746178647,0.7880119047619041
5,max-cover,140,1200,0.2722857142857142,3.611684847887576,0.1583690476190475
5,budget,140,1200,0.9159940476190476,3.602540477449054,0.3810952380952378
5,max-cover,160,600,0.2023333333333333,1.6574377155481417,0.1762604166666667
5,budget,160,600,0.9945208333333332,1.653846855083988,0.9064895833333324
6,max-cover,140,1200,0.2337261904761904,4.947263927957328,0.1363630952380952
6,budget,140,1200,0.9152321428571428,4.948463599698191,0.3884345238095235
6,max-cover,160,600,0.1571354166666666,1.7917912452739595,0.1359166666666666
6,budget,160,600,0.9962291666666668,1.7850592307151338,0.920885416666666
7,max-cover,140,1200,0.2638571428571429,4.398516160067286,0.1390059523809523
7,budget,140,1200,0.9312142857142858,4.395351967958193,0.3734047619047616
7,max-cover,160,600,0.1566354166666667,1.8221298521253328,0.14471875
7,budget,160,600,0.99453125,1.816068568946255,0.9177812499999992
8,max-cover,140,1200,0.2518333333333333,3.952296867779356,0.149797619047619
8,budget,140,1200,0.9195892857142858,3.946016991140765,0.3889999999999997
8,max-cover,160,600,0.1511458333333333,2.1296360770082936,0.13784375
8,budget,160,600,0.9956770833333334,2.133883783872626,0.9229270833333324
9,max-cover,140,1200,0.26575,3.1420019332239995,0.1414940476190476
9,budget,140,1200,0.9068571428571428,3.139930708086728,0.3816845238095235
9,max-cover,160,600,0.1784479166666667,2.1281278083699213,0.1544583333333333
9,budget,160,600,0.9967604166666668,2.1275306700371064,0.9120312499999988
5,max-cover,160,1200,0.20584375,3.842465582710264,0.137078125
5,budget,160,1200,0.9367864583333332,3.850067690492496,0.4606614583333329
5,max-cover,180,600,0.1406944444444444,1.892203208078576,0.1293148148148148
5,budget,180,600,0.9995925925925926,1.8903577447737927,0.9889074074074078
6,max-cover,160,1200,0.2104739583333333,3.401382543123085,0.1487604166666666
6,budget,160,1200,0.9282135416666668,3.39288512707009,0.4607552083333328
6,max-cover,180,600,0.1224444444444444,1.4035839069187508,0.1163796296296296
6,budget,180,600,0.9997592592592592,1.4003459521294694,0.9902685185185188
7,max-cover,160,1200,0.2427812499999999,3.5344452616788367,0.1438125
7,budget,160,1200,0.9335677083333334,3.5176723961250302,0.438411458333333
7,max-cover,180,600,0.1613425925925925,1.4958955550576067,0.1430092592592592
7,budget,180,600,0.9994444444444444,1.5012506951021571,0.9859814814814826
8,max-cover,160,1200,0.237453125,3.957895384512759,0.148671875
8,budget,160,1200,0.9283645833333334,3.941668770231745,0.4342916666666663
8,max-cover,180,600,0.1782592592592592,1.2020772609596415,0.1541666666666666
8,budget,180,600,0.9994907407407408,1.2020758001456755,0.9912870370370382
9,max-cover,160,1200,0.1904687499999999,3.1474202030789185,0.1356614583333334
9,budget,160,1200,0.92740625,3.15512498460012,0.4432083333333327
9,max-cover,180,600,0.1551111111111111,1.265066691782588,0.1408888888888889
9,budget,180,600,0.9995277777777778,1.2659082886074982,0.989537037037038
5,max-cover,180,1200,0.1865972222222222,3.424519694519284,0.1326759259259259
5,budget,180,1200,0.9605138888888888,3.4100867825335066,0.5259537037037038
5,max-cover,200,600,0.154525,1.3377608881925758,0.1504666666666666
5,budget,200,600,0.9998166666666668,1.3344651001798735,0.995975000000001
6,max-cover,180,1200,0.2231666666666666,4.493185222746831,0.1541342592592592
6,budget,180,1200,0.9552314814814816,4.494070137579173,0.5188148148148154
6,max-cover,200,600,0.176925,1.414998338756198,0.1563083333333333
6,budget,200,600,0.9998166666666668,1.4210809352226954,0.996483333333335
7,max-cover,200,600,0.1544083333333333,1.1318688299678907,0.1446833333333333
7,budget,200,600,0.9997,1.1467085697355004,0.9954333333333344
7,max-cover,180,1200,0.2148472222222222,2.6143218060389786,0.1437592592592592
7,budget,180,1200,0.9591574074074074,2.612927863973725,0.5034351851851855
8,max-cover,200,600,0.1831666666666667,1.1579506306701086,0.1576166666666666
8,budget,200,600,0.9997666666666668,1.1575397174853534,0.9956916666666684
8,max-cover,180,1200,0.1674629629629629,3.333957124618048,0.1343888888888888
8,budget,180,1200,0.9536666666666668,3.33026750318282,0.5281712962962963
9,max-cover,200,600,0.1564499999999999,1.0213694183743562,0.1478083333333333
9,budget,200,600,0.999775,1.023398813501008,0.9961333333333344
